,shopid,userid
16038,195529858,1
16039,195639347,9
16040,195651373,1
16041,195655303,36
16042,195658055,3
16043,195672922,1
16044,195692294,2
16045,195716583,1
16046,195758641,2
16047,195785565,1
16048,195785861,1
16049,195786523,3
16050,195787494,2
16051,195789473,2
16052,195789653,2
16053,195790396,1
16054,195791314,1
16055,195792076,1
16056,195792606,1
16057,195793892,1
16058,195795030,1
16059,195795180,4
16060,195796344,4
16061,195797506,2
16062,195797598,1
16063,195797677,1
16064,195797683,1
16065,195802415,7
16066,195802694,5
16067,195803448,4
16068,195803856,2
16069,195820536,1
16070,195821389,1
16071,195822128,2
16072,195822642,1
16073,195823006,4
16074,195823182,1
16075,195824123,4
16076,195837271,2
16077,195837424,1
16078,195837599,1
16079,195837611,1
16080,195837799,1
16081,195837978,5
16082,195838764,5
16083,195839038,1
16084,195839211,11
16085,195839385,2
16086,195839560,1
16087,195840355,1
16088,195840411,1
16089,195840617,2
16090,195840748,1
16091,195840783,3
16092,195842223,8
16093,195842442,3
16094,195843020,1
16095,195846790,1
16096,195848643,1
16097,195849133,2
16098,195849218,2
16099,195849398,3
16100,195849758,3
16101,195849826,1
16102,195850085,12
16103,195850177,2
16104,195850205,1
16105,195850271,1
16106,195850481,1
16107,195851024,1
16108,195851116,3
16109,195851368,2
16110,195851548,3
16111,195851626,1
16112,195851791,8
16113,195852198,1
16114,195852380,2
16115,195852445,1
16116,195852510,1
16117,195852560,1
16118,195852659,2
16119,195852811,1
16120,195853150,1
16121,195853274,4
16122,195853454,1
16123,195853539,4
16124,195853595,1
16125,195853750,4
16126,195853899,1
16127,195853996,1
16128,195854002,1
16129,195854294,3
16130,195854372,8
16131,195854938,1
16132,195855021,9
16133,195855314,4
16134,195855405,1
16135,195855479,2
16136,195855747,3
16137,195855826,3
16138,195856051,2
16139,195856176,1
16140,195856349,1
16141,195856444,2
16142,195856706,3
16143,195856901,4
16144,195857262,1
16145,195857342,1
16146,195857517,3
16147,195857787,1
16148,195857874,6
16149,195857972,11
16150,195858146,6
16151,195858222,2
16152,195858297,1
16153,195858364,2
16154,195858712,5
16155,195858812,2
16156,195858914,4
16157,195859018,16
16158,195859265,2
16159,195859348,6
16160,195859506,6
16161,195859586,1
16162,195859674,5
16163,195859751,2
16164,195859851,3
16165,195859943,4
16166,195860043,2
16167,195860133,3
16168,195860232,3
16169,195860316,1
16170,195860461,1
16171,195860882,6
16172,195860965,28
16173,195861063,4
16174,195861149,5
16175,195861554,2
16176,195861740,1
16177,195861885,4
16178,195862037,3
16179,195862118,3
16180,195862383,1
16181,195862577,5
16182,195862680,11
16183,195862850,1
16184,195863021,4
16185,195863189,5
16186,195863262,3
16187,195863546,27
16188,195863655,1
16189,195863746,31
16190,195864125,1
16191,195864549,1
16192,195864654,4
16193,195864836,2
16194,195864926,10
16195,195864991,1
16196,195865270,1
16197,195865433,2
16198,195865790,2
16199,195865885,16
16200,195865980,5
16201,195866367,9
16202,195866447,2
16203,195866534,2
16204,195866615,1
16205,195866698,2
16206,195866966,1
16207,195867060,3
16208,195867159,8
16209,195867430,1
16210,195867544,2
16211,195867644,3
16212,195867726,1
16213,195867800,11
16214,195867892,5
16215,195867963,1
16216,195868054,6
16217,195868127,1
16218,195868216,9
16219,195868482,2
16220,195868572,12
16221,195868680,3
16222,195868762,1
16223,195868861,4
16224,195868943,4
16225,195869124,1
16226,195869217,1
16227,195869302,8
16228,195869394,3
16229,195869494,1
16230,195870043,3
16231,195870217,1
16232,195870297,22
16233,195870375,8
16234,195870462,1
16235,195870564,1
16236,195870628,3
16237,195870717,42
16238,195870898,1
16239,195916557,1
16240,195920672,3
16241,195958327,4
16242,195990262,5
16243,196027142,1
16244,196045387,27
16245,196055491,1
16246,196060520,4
16247,196068554,5
16248,196071152,2
16249,196157488,2
16250,196186924,1
16251,196208971,10
16252,196223156,6
16253,196244299,19
16254,196322181,1
16255,196327190,1
16256,196334727,1
16257,196404034,1
16258,196416154,1
16259,196528488,1
16260,196535720,4
16261,196561704,1
16262,196583745,2
16263,196611930,2
16264,196621367,2
16265,196632013,2
16266,196638165,1
16267,196652292,1
16268,196656143,2
16269,196656821,15
16270,196661367,1
16271,196661552,2
16272,196662499,1
16273,196663724,1
16274,196663872,6
16275,196664960,13
16276,196665135,1
16277,196665600,1
16278,196666077,1
16279,196666252,2
16280,196666404,1
16281,196666576,1
16282,196667536,1
16283,196668026,1
16284,196673000,1
16285,196673373,1
16286,196675523,1
16287,196676349,1
16288,196676933,1
16289,196677500,1
16290,196677891,1
16291,196678241,2
16292,196698418,3
16293,196734681,1
16294,196765560,2
16295,196789061,2
16296,196870912,8
16297,196986099,2
16298,196989640,1
16299,197009834,1
16300,197012334,7
16301,197022805,4
16302,197031245,1
16303,197124383,9
16304,197128521,1
16305,197191551,28
16306,197255900,1
16307,197262942,18
16308,198109367,7
16309,198126539,2
16310,198148265,1
16311,198153639,1
16312,198166872,1
16313,198172755,14
16314,198280630,7
16315,198368726,1
16316,198407239,4
16317,198413743,15
16318,198416348,1
16319,198435400,8
16320,198616163,1
16321,198682677,1
16322,198769269,3
16323,198783112,4
16324,198787028,2
16325,198805547,1
16326,198806149,4
16327,198821697,1
16328,198822002,2
16329,198822707,1
16330,198823896,1
16331,198825149,1
16332,198825355,1
16333,198830993,1
16334,198831523,1
16335,198832392,2
16336,198832565,1
16337,198836985,2
16338,198837738,1
16339,198838065,1
16340,198839360,1
16341,198840942,3
16342,198841134,1
16343,198842491,1
16344,198845181,1
16345,198847478,1
16346,198847697,1
16347,198848816,1
16348,198849204,1
16349,198873352,4
16350,198880059,1
16351,198880929,1
16352,198881270,2
16353,198883035,1
16354,198883802,2
16355,198884188,2
16356,198885358,1
16357,198885531,1
16358,198885676,2
16359,198887118,1
16360,198889823,1
16361,198890975,1
16362,198892955,1
16363,198893156,1
16364,198893933,2
16365,198894153,1
16366,198895924,1
16367,198897294,3
16368,198897466,1
16369,198897647,2
16370,198898513,1
16371,198900340,1
16372,198901276,1
16373,198901766,1
16374,198902912,1
16375,198903578,1
16376,198904063,1
16377,198904525,4
16378,198928472,4
16379,198938415,4
16380,198944876,1
16381,198946666,2
16382,198946829,1
16383,198947689,1
16384,198948872,1
16385,198949253,1
16386,198950756,1
16387,198958740,2
16388,198959780,1
16389,198961237,1
16390,198963648,1
16391,198965729,1
16392,198965938,5
16393,198970273,1
16394,198976934,1
16395,198977753,1
16396,198978082,1
16397,198978402,2
16398,198979770,1
16399,198980477,1
16400,198981425,1
16401,198982049,1
16402,198989056,1
16403,198990805,1
16404,198991949,1
16405,198992527,1
16406,198992699,1
16407,198993628,1
16408,199007230,2
16409,199011072,1
16410,199012152,3
16411,199012443,1
16412,199012607,1
16413,199013496,1
16414,199015231,1
16415,199017052,1
16416,199018951,1
16417,199020287,1
16418,199021690,2
16419,199022197,1
16420,199022351,1
16421,199024937,1
16422,199025480,1
16423,199026968,1
16424,199027699,1
16425,199045848,2
16426,199047120,4
16427,199048378,1
16428,199048551,1
16429,199049538,3
16430,199049889,1
16431,199050630,2
16432,199051757,3
16433,199055625,1
16434,199080999,1
16435,199081963,1
16436,199082089,2
16437,199082366,1
16438,199082485,1
16439,199085867,1
16440,199087729,4
16441,199088299,1
16442,199089048,1
16443,199090494,2
16444,199092434,1
16445,199093378,1
16446,199093562,2
16447,199096236,2
16448,199097177,1
16449,199097612,1
16450,199097933,1
16451,199098024,1
16452,199098091,1
16453,199098346,2
16454,199099091,3
16455,199099318,1
16456,199099924,2
16457,199100889,1
16458,199136227,1
16459,199169964,9
16460,199236228,13
16461,199248347,1
16462,199248399,5
16463,199248444,5
16464,199248565,4
16465,199248625,20
16466,199248667,6
16467,199248806,4
16468,199248863,1
16469,199248999,32
16470,199249107,6
16471,199249169,3
16472,199249472,7
16473,199249525,11
16474,199249572,2
16475,199249615,7
16476,199249813,1
16477,199249930,1
16478,199249978,1
16479,199250033,3
16480,199250079,1
16481,199250128,1
16482,199250286,20
16483,199250417,4
16484,199250472,1
16485,199251057,1
16486,199251233,1
16487,199251273,2
16488,199253395,1
16489,199253591,1
16490,199254014,1
16491,199254107,1
16492,199254273,1
16493,199254380,11
16494,199254493,3
16495,199254554,2
16496,199254612,1
16497,199254921,4
16498,199255130,8
16499,199255293,2
16500,199255316,1
16501,199255465,4
16502,199255620,1
16503,199255796,2
16504,199256075,2
16505,199256447,1
16506,199256521,3
16507,199256593,4
16508,199256662,2
16509,199257308,1
16510,199257485,6
16511,199258162,1
16512,199259632,2
16513,199259674,1
16514,199259902,1
16515,199260352,2
16516,199261020,1
16517,199262409,1
16518,199264096,1
16519,199268877,1
16520,199272342,1
16521,199275276,6
16522,199277879,1
16523,199283107,2
16524,199284771,1
16525,199291888,1
16526,199304282,7
16527,199312550,1
16528,199312752,1
16529,199312826,2
16530,199312992,2
16531,199313030,1
16532,199313138,3
16533,199313539,3
16534,199313605,1
16535,199313743,1
16536,199313750,1
16537,199313824,1
16538,199313848,3
16539,199313901,1
16540,199313939,2
16541,199314053,4
16542,199314069,1
16543,199314560,4
16544,199314629,3
16545,199314713,1
16546,199314784,16
16547,199315004,1
16548,199315066,8
16549,199315287,2
16550,199315345,4
16551,199315755,1
16552,199315973,1
16553,199316119,2
16554,199316221,6
16555,199316284,5
16556,199316386,42
16557,199316625,1
16558,199316649,2
16559,199316860,5
16560,199316910,1
16561,199316990,4
16562,199317058,1
16563,199317134,2
16564,199317211,1
16565,199317306,1
16566,199317434,3
16567,199318080,5
16568,199318246,2
16569,199318474,1
16570,199318568,1
16571,199318870,2
16572,199318940,1
16573,199319173,5
16574,199319278,1
16575,199319509,1
16576,199319863,1
16577,199319934,5
16578,199319995,1
16579,199320067,1
16580,199320216,5
16581,199320334,1
16582,199320549,12
16583,199320766,1
16584,199320833,3
16585,199320905,1
16586,199321035,2
16587,199321091,4
16588,199321299,1
16589,199321357,3
16590,199321443,1
16591,199326302,2
16592,199326387,1
16593,199326838,2
16594,199327099,3
16595,199327564,3
16596,199327702,1
16597,199327846,1
16598,199327917,3
16599,199328187,1
16600,199328385,1
16601,199328529,1
16602,199328585,1
16603,199328652,1
16604,199328999,6
16605,199329622,1
16606,199329701,1
16607,199329814,5
16608,199330038,1
16609,199330244,3
16610,199330381,1
16611,199330637,2
16612,199330789,3
16613,199330870,3
16614,199331009,2
16615,199331403,1
16616,199331558,3
16617,199331889,1
16618,199332019,1
16619,199332189,2
16620,199332259,1
16621,199332428,35
16622,199332503,1
16623,199332660,1
16624,199332805,1
16625,199332938,1
16626,199333248,1
16627,199333314,2
16628,199333480,1
16629,199333621,2
16630,199333690,5
16631,199333834,1
16632,199334359,1
16633,199334515,1
16634,199334718,1
16635,199335052,1
16636,199335430,5
16637,199336066,1
16638,199336144,5
16639,199336234,1
16640,199336388,1
16641,199336996,3
16642,199337048,1
16643,199337201,1
16644,199337434,1
16645,199337525,5
16646,199337881,1
16647,199338184,8
16648,199338389,4
16649,199338494,1
16650,199338699,1
16651,199338775,1
16652,199338962,1
16653,199339670,4
16654,199340004,2
16655,199340262,1
16656,199340506,1
16657,199340649,2
16658,199340891,1
16659,199340976,1
16660,199341210,1
16661,199341406,4
16662,199363077,1
16663,199363902,2
16664,199364174,1
16665,199364466,2
16666,199364856,1
16667,199366438,3
16668,199366542,2
16669,199366620,1
16670,199366777,1
16671,199367327,2
16672,199367405,1
16673,199367768,4
16674,199369097,7
16675,199369187,1
16676,199369573,3
16677,199369652,1
16678,199369736,1
16679,199369810,1
16680,199370285,1
16681,199370435,2
16682,199370605,1
16683,199370696,3
16684,199370877,1
16685,199371413,1
16686,199372367,1
16687,199372762,2
16688,199373333,3
16689,199373663,2
16690,199374069,1
16691,199374311,1
16692,199374384,1
16693,199374630,3
16694,199374774,2
16695,199375614,1
16696,199375680,1
16697,199375813,9
16698,199376413,1
16699,199377176,1
16700,199377646,4
16701,199377725,1
16702,199377794,2
16703,199378411,2
16704,199378801,1
16705,199379128,1
16706,199379737,2
16707,199380349,4
16708,199380897,2
16709,199381227,1
16710,199381394,1
16711,199381473,4
16712,199381557,3
16713,199381620,2
16714,199381841,1
16715,199381907,1
16716,199382144,2
16717,199382208,6
16718,199382629,10
16719,199383293,5
16720,199383347,2
16721,199383638,1
16722,199383908,1
16723,199383978,2
16724,199384180,1
16725,199384303,2
16726,199384367,3
16727,199384563,2
16728,199385393,1
16729,199418416,1
16730,199420497,4
16731,199427666,2
16732,199500133,2
16733,199501409,2
16734,199506172,2
16735,199524367,1
16736,199565505,4
16737,199596523,1
16738,199604762,3
16739,199606738,3
16740,199611020,2
16741,199683337,6
16742,199719771,1
16743,199774251,3
16744,199845235,1
16745,199846487,3
16746,199867753,13
16747,199923322,2
16748,199928165,2
16749,199928667,5
16750,199939750,1
16751,199940024,1
16752,199941613,1
16753,199944671,2
16754,199946683,4
16755,199947202,1
16756,199948855,2
16757,199949768,1
16758,199956195,12
16759,199960720,3
16760,199977165,2
16761,199980214,8
16762,199998660,4
16763,200066660,2
16764,200086225,3
16765,200224356,1
16766,200255504,1
16767,200290280,15
16768,200296452,5
16769,200499418,5
16770,200667339,3
16771,200677761,8
16772,200750948,2
16773,200752241,2
16774,200757273,2
16775,200773571,97
16776,200836451,1
16777,200865291,1
16778,200879885,1
16779,200919198,22
16780,200932116,2
16781,200936054,3
16782,200941868,4
16783,200982615,1
16784,201015462,50
16785,201118334,3
16786,201152401,6
16787,201152829,2
16788,201155449,2
16789,201170081,2
16790,201173128,3
16791,201173884,1
16792,201175339,1
16793,201175811,1
16794,201178731,1
16795,201180046,1
16796,201180702,1
16797,201185983,15
16798,201197201,3
16799,201197635,1
16800,201198434,2
16801,201200619,2
16802,201202473,3
16803,201203189,1
16804,201208783,1
16805,201210489,1
16806,201210890,1
16807,201211756,1
16808,201214256,1
16809,201214415,1
16810,201224991,4
16811,201225163,1
16812,201226295,1
16813,201227257,2
16814,201227446,1
16815,201227997,3
16816,201232115,2
16817,201232608,1
16818,201234372,2
16819,201235024,2
16820,201236226,1
16821,201237274,1
16822,201237676,1
16823,201237880,1
16824,201239380,1
16825,201239700,2
16826,201240453,2
16827,201241154,1
16828,201241968,1
16829,201243616,1
16830,201245639,2
16831,201285779,1
16832,201286162,2
16833,201287138,2
16834,201287310,3
16835,201289019,1
16836,201290404,1
16837,201293999,3
16838,201294364,1
16839,201295260,1
16840,201296081,1
16841,201296269,1
16842,201299639,1
16843,201311062,2
16844,201312226,1
16845,201312470,2
16846,201312605,1
16847,201313227,1
16848,201313518,1
16849,201314491,4
16850,201315106,1
16851,201315225,1
16852,201315711,1
16853,201316248,1
16854,201316758,2
16855,201317906,1
16856,201318660,1
16857,201318932,1
16858,201319605,1
16859,201319869,1
16860,201320676,1
16861,201321199,1
16862,201322039,1
16863,201322792,4
16864,201324505,1
16865,201324722,1
16866,201325240,4
16867,201325514,2
16868,201326574,1
16869,201326755,1
16870,201326940,1
16871,201327112,2
16872,201327788,1
16873,201329696,2
16874,201330867,1
16875,201331625,1
16876,201331804,1
16877,201331890,2
16878,201333035,1
16879,201333112,1
16880,201333434,1
16881,201338375,3
16882,201369764,1
16883,201370404,1
16884,201370474,1
16885,201370590,2
16886,201370855,1
16887,201371009,1
16888,201372271,1
16889,201372396,2
16890,201372765,1
16891,201421408,32
16892,201428849,3
16893,201486123,3
16894,201486146,1
16895,201486837,2
16896,201491036,2
16897,201493209,1
16898,201500703,1
16899,201502649,1
16900,201503467,19
16901,201512898,6
16902,201514377,2
16903,201515860,1
16904,201515990,4
16905,201516050,1
16906,201516110,2
16907,201516240,1
16908,201516290,1
16909,201516406,1
16910,201517236,2
16911,201517647,1
16912,201517779,1
16913,201518350,3
16914,201518816,1
16915,201519111,1
16916,201519883,1
16917,201520078,1
16918,201520468,1
16919,201520573,2
16920,201520677,2
16921,201521446,1
16922,201521601,1
16923,201521773,2
16924,201521973,1
16925,201521985,1
16926,201522295,1
16927,201522748,1
16928,201522855,1
16929,201522942,1
16930,201523250,2
16931,201523460,1
16932,201523809,1
16933,201524297,2
16934,201524461,1
16935,201524518,1
16936,201524578,2
16937,201524885,7
16938,201524942,1
16939,201525040,6
16940,201525309,3
16941,201525385,1
16942,201526085,2
16943,201526882,1
16944,201527916,2
16945,201527989,1
16946,201528072,1
16947,201528166,1
16948,201528465,2
16949,201528493,1
16950,201528786,1
16951,201529769,1
16952,201529913,3
16953,201530245,2
16954,201530484,1
16955,201530514,1
16956,201530603,1
16957,201532087,1
16958,201532424,1
16959,201532674,1
16960,201532957,1
16961,201533384,1
16962,201533492,1
16963,201533544,4
16964,201533975,2
16965,201534092,1
16966,201534721,1
16967,201535103,1
16968,201535601,2
16969,201536079,1
16970,201537057,4
16971,201537424,1
16972,201537665,2
16973,201537882,2
16974,201537884,1
